timestamp,activity
2009-11-17 16:00:00,0.0
2009-11-17 16:01:00,2.0
2009-11-17 16:02:00,0.0
2009-11-17 16:03:00,0.0
2009-11-17 16:04:00,0.0
2009-11-17 16:05:00,3.0
2009-11-17 16:06:00,0.0
2009-11-17 16:07:00,861.0
2009-11-17 16:08:00,1512.0
2009-11-17 16:09:00,2263.0
2009-11-17 16:10:00,2127.0
2009-11-17 16:11:00,1560.0
2009-11-17 16:12:00,1560.0
2009-11-17 16:13:00,1378.0
2009-11-17 16:14:00,2194.0
2009-11-17 16:15:00,2000.0
2009-11-17 16:16:00,2062.0
2009-11-17 16:17:00,1421.0
2009-11-17 16:18:00,1335.0
2009-11-17 16:19:00,1609.0
2009-11-17 16:20:00,1560.0
2009-11-17 16:21:00,1107.0
2009-11-17 16:22:00,946.0
2009-11-17 16:23:00,1040.0
2009-11-17 16:24:00,736.0
2009-11-17 16:25:00,1073.0
2009-11-17 16:26:00,590.0
2009-11-17 16:27:00,232.0
2009-11-17 16:28:00,649.0
2009-11-17 16:29:00,256.0
2009-11-17 16:30:00,210.0
2009-11-17 16:31:00,487.0
2009-11-17 16:32:00,240.0
2009-11-17 16:33:00,292.0
2009-11-17 16:34:00,472.0
2009-11-17 16:35:00,292.0
2009-11-17 16:36:00,321.0
2009-11-17 16:37:00,283.0
2009-11-17 16:38:00,429.0
2009-11-17 16:39:00,321.0
2009-11-17 16:40:00,247.0
2009-11-17 16:41:00,204.0
2009-11-17 16:42:00,240.0
2009-11-17 16:43:00,415.0
2009-11-17 16:44:00,273.0
2009-11-17 16:45:00,472.0
2009-11-17 16:46:00,861.0
2009-11-17 16:47:00,759.0
2009-11-17 16:48:00,1040.0
2009-11-17 16:49:00,472.0
2009-11-17 16:50:00,590.0
2009-11-17 16:51:00,946.0
2009-11-17 16:52:00,1216.0
2009-11-17 16:53:00,342.0
2009-11-17 16:54:00,197.0
2009-11-17 16:55:00,472.0
2009-11-17 16:56:00,784.0
2009-11-17 16:57:00,691.0
2009-11-17 16:58:00,691.0
2009-11-17 16:59:00,713.0
2009-11-17 17:00:00,759.0
2009-11-17 17:01:00,402.0
2009-11-17 17:02:00,217.0
2009-11-17 17:03:00,247.0
2009-11-17 17:04:00,302.0
2009-11-17 17:05:00,225.0
2009-11-17 17:06:00,265.0
2009-11-17 17:07:00,273.0
2009-11-17 17:08:00,311.0
2009-11-17 17:09:00,321.0
2009-11-17 17:10:00,225.0
2009-11-17 17:11:00,283.0
2009-11-17 17:12:00,332.0
2009-11-17 17:13:00,217.0
2009-11-17 17:14:00,273.0
2009-11-17 17:15:00,302.0
2009-11-17 17:16:00,273.0
2009-11-17 17:17:00,302.0
2009-11-17 17:18:00,167.0
2009-11-17 17:19:00,247.0
2009-11-17 17:20:00,302.0
2009-11-17 17:21:00,217.0
2009-11-17 17:22:00,210.0
2009-11-17 17:23:00,247.0
2009-11-17 17:24:00,311.0
2009-11-17 17:25:00,191.0
2009-11-17 17:26:00,342.0
2009-11-17 17:27:00,472.0
2009-11-17 17:28:00,784.0
2009-11-17 17:29:00,472.0
2009-11-17 17:30:00,590.0
2009-11-17 17:31:00,809.0
2009-11-17 17:32:00,629.0
2009-11-17 17:33:00,736.0
2009-11-17 17:34:00,1179.0
2009-11-17 17:35:00,1294.0
2009-11-17 17:36:00,191.0
2009-11-17 17:37:00,311.0
2009-11-17 17:38:00,472.0
2009-11-17 17:39:00,736.0
2009-11-17 17:40:00,1073.0
2009-11-17 17:41:00,1008.0
2009-11-17 17:42:00,487.0
2009-11-17 17:43:00,1008.0
2009-11-17 17:44:00,1073.0
2009-11-17 17:45:00,197.0
2009-11-17 17:46:00,78.0
2009-11-17 17:47:00,784.0
2009-11-17 17:48:00,759.0
2009-11-17 17:49:00,1040.0
2009-11-17 17:50:00,1254.0
2009-11-17 17:51:00,572.0
2009-11-17 17:52:00,590.0
2009-11-17 17:53:00,184.0
2009-11-17 17:54:00,83.0
2009-11-17 17:55:00,390.0
2009-11-17 17:56:00,167.0
2009-11-17 17:57:00,69.0
2009-11-17 17:58:00,9.0
2009-11-17 17:59:00,6.0
2009-11-17 18:00:00,161.0
2009-11-17 18:01:00,69.0
2009-11-17 18:02:00,14.0
2009-11-17 18:03:00,9.0
2009-11-17 18:04:00,30.0
2009-11-17 18:05:00,2.0
2009-11-17 18:06:00,46.0
2009-11-17 18:07:00,5.0
2009-11-17 18:08:00,81.0
2009-11-17 18:09:00,2.0
2009-11-17 18:10:00,25.0
2009-11-17 18:11:00,103.0
2009-11-17 18:12:00,283.0
2009-11-17 18:13:00,151.0
2009-11-17 18:14:00,42.0
2009-11-17 18:15:00,17.0
2009-11-17 18:16:00,173.0
2009-11-17 18:17:00,402.0
2009-11-17 18:18:00,197.0
2009-11-17 18:19:00,302.0
2009-11-17 18:20:00,81.0
2009-11-17 18:21:00,302.0
2009-11-17 18:22:00,354.0
2009-11-17 18:23:00,302.0
2009-11-17 18:24:00,629.0
2009-11-17 18:25:00,784.0
2009-11-17 18:26:00,1107.0
2009-11-17 18:27:00,736.0
2009-11-17 18:28:00,1294.0
2009-11-17 18:29:00,1040.0
2009-11-17 18:30:00,273.0
2009-11-17 18:31:00,57.0
2009-11-17 18:32:00,42.0
2009-11-17 18:33:00,146.0
2009-11-17 18:34:00,100.0
2009-11-17 18:35:00,61.0
2009-11-17 18:36:00,49.0
2009-11-17 18:37:00,83.0
2009-11-17 18:38:00,26.0
2009-11-17 18:39:00,34.0
2009-11-17 18:40:00,83.0
2009-11-17 18:41:00,0.0
2009-11-17 18:42:00,11.0
2009-11-17 18:43:00,342.0
2009-11-17 18:44:00,691.0
2009-11-17 18:45:00,57.0
2009-11-17 18:46:00,217.0
2009-11-17 18:47:00,917.0
2009-11-17 18:48:00,537.0
2009-11-17 18:49:00,669.0
2009-11-17 18:50:00,649.0
2009-11-17 18:51:00,554.0
2009-11-17 18:52:00,554.0
2009-11-17 18:53:00,487.0
2009-11-17 18:54:00,649.0
2009-11-17 18:55:00,1040.0
2009-11-17 18:56:00,0.0
2009-11-17 18:57:00,100.0
2009-11-17 18:58:00,2.0
2009-11-17 18:59:00,141.0
2009-11-17 19:00:00,115.0
2009-11-17 19:01:00,429.0
2009-11-17 19:02:00,457.0
2009-11-17 19:03:00,649.0
2009-11-17 19:04:00,429.0
2009-11-17 19:05:00,503.0
2009-11-17 19:06:00,402.0
2009-11-17 19:07:00,554.0
2009-11-17 19:08:00,365.0
2009-11-17 19:09:00,354.0
2009-11-17 19:10:00,443.0
2009-11-17 19:11:00,100.0
2009-11-17 19:12:00,321.0
2009-11-17 19:13:00,332.0
2009-11-17 19:14:00,649.0
2009-11-17 19:15:00,691.0
2009-11-17 19:16:00,759.0
2009-11-17 19:17:00,365.0
2009-11-17 19:18:00,377.0
2009-11-17 19:19:00,197.0
2009-11-17 19:20:00,342.0
2009-11-17 19:21:00,629.0
2009-11-17 19:22:00,888.0
2009-11-17 19:23:00,457.0
2009-11-17 19:24:00,132.0
2009-11-17 19:25:00,232.0
2009-11-17 19:26:00,503.0
2009-11-17 19:27:00,443.0
2009-11-17 19:28:00,487.0
2009-11-17 19:29:00,736.0
2009-11-17 19:30:00,590.0
2009-11-17 19:31:00,210.0
2009-11-17 19:32:00,61.0
2009-11-17 19:33:00,736.0
2009-11-17 19:34:00,273.0
2009-11-17 19:35:00,377.0
2009-11-17 19:36:00,302.0
2009-11-17 19:37:00,311.0
2009-11-17 19:38:00,390.0
2009-11-17 19:39:00,146.0
2009-11-17 19:40:00,332.0
2009-11-17 19:41:00,365.0
2009-11-17 19:42:00,321.0
2009-11-17 19:43:00,487.0
2009-11-17 19:44:00,292.0
2009-11-17 19:45:00,629.0
2009-11-17 19:46:00,107.0
2009-11-17 19:47:00,240.0
2009-11-17 19:48:00,51.0
2009-11-17 19:49:00,178.0
2009-11-17 19:50:00,119.0
2009-11-17 19:51:00,232.0
2009-11-17 19:52:00,457.0
2009-11-17 19:53:00,247.0
2009-11-17 19:54:00,6.0
2009-11-17 19:55:00,32.0
2009-11-17 19:56:00,713.0
2009-11-17 19:57:00,204.0
2009-11-17 19:58:00,111.0
2009-11-17 19:59:00,2.0
2009-11-17 20:00:00,15.0
2009-11-17 20:01:00,9.0
2009-11-17 20:02:00,415.0
2009-11-17 20:03:00,2.0
