timestamp,activity
2005-09-09 10:00:00,26.0
2005-09-09 10:01:00,41.0
2005-09-09 10:02:00,32.0
2005-09-09 10:03:00,67.0
2005-09-09 10:04:00,54.0
2005-09-09 10:05:00,41.0
2005-09-09 10:06:00,134.0
2005-09-09 10:07:00,178.0
2005-09-09 10:08:00,233.0
2005-09-09 10:09:00,120.0
2005-09-09 10:10:00,197.0
2005-09-09 10:11:00,59.0
2005-09-09 10:12:00,82.0
2005-09-09 10:13:00,5.0
2005-09-09 10:14:00,38.0
2005-09-09 10:15:00,0.0
2005-09-09 10:16:00,17.0
2005-09-09 10:17:00,29.0
2005-09-09 10:18:00,134.0
2005-09-09 10:19:00,129.0
2005-09-09 10:20:00,140.0
2005-09-09 10:21:00,248.0
2005-09-09 10:22:00,204.0
2005-09-09 10:23:00,293.0
2005-09-09 10:24:00,184.0
2005-09-09 10:25:00,178.0
2005-09-09 10:26:00,4.0
2005-09-09 10:27:00,0.0
2005-09-09 10:28:00,20.0
2005-09-09 10:29:00,116.0
2005-09-09 10:30:00,90.0
2005-09-09 10:31:00,44.0
2005-09-09 10:32:00,314.0
2005-09-09 10:33:00,381.0
2005-09-09 10:34:00,44.0
2005-09-09 10:35:00,233.0
2005-09-09 10:36:00,357.0
2005-09-09 10:37:00,109.0
2005-09-09 10:38:00,155.0
2005-09-09 10:39:00,6.0
2005-09-09 10:40:00,178.0
2005-09-09 10:41:00,598.0
2005-09-09 10:42:00,462.0
2005-09-09 10:43:00,748.0
2005-09-09 10:44:00,67.0
2005-09-09 10:45:00,314.0
2005-09-09 10:46:00,303.0
2005-09-09 10:47:00,218.0
2005-09-09 10:48:00,248.0
2005-09-09 10:49:00,3.0
2005-09-09 10:50:00,0.0
2005-09-09 10:51:00,74.0
2005-09-09 10:52:00,113.0
2005-09-09 10:53:00,10.0
2005-09-09 10:54:00,18.0
2005-09-09 10:55:00,3.0
2005-09-09 10:56:00,0.0
2005-09-09 10:57:00,381.0
2005-09-09 10:58:00,284.0
2005-09-09 10:59:00,658.0
2005-09-09 11:00:00,178.0
2005-09-09 11:01:00,233.0
2005-09-09 11:02:00,31.0
2005-09-09 11:03:00,101.0
2005-09-09 11:04:00,257.0
2005-09-09 11:05:00,257.0
2005-09-09 11:06:00,346.0
2005-09-09 11:07:00,28.0
2005-09-09 11:08:00,155.0
2005-09-09 11:09:00,69.0
2005-09-09 11:10:00,140.0
2005-09-09 11:11:00,61.0
2005-09-09 11:12:00,116.0
2005-09-09 11:13:00,3.0
2005-09-09 11:14:00,275.0
2005-09-09 11:15:00,101.0
2005-09-09 11:16:00,44.0
2005-09-09 11:17:00,0.0
2005-09-09 11:18:00,218.0
2005-09-09 11:19:00,82.0
2005-09-09 11:20:00,61.0
2005-09-09 11:21:00,225.0
2005-09-09 11:22:00,0.0
2005-09-09 11:23:00,0.0
2005-09-09 11:24:00,191.0
2005-09-09 11:25:00,77.0
2005-09-09 11:26:00,29.0
2005-09-09 11:27:00,3.0
2005-09-09 11:28:00,140.0
2005-09-09 11:29:00,26.0
2005-09-09 11:30:00,61.0
2005-09-09 11:31:00,165.0
2005-09-09 11:32:00,124.0
2005-09-09 11:33:00,172.0
2005-09-09 11:34:00,124.0
2005-09-09 11:35:00,134.0
2005-09-09 11:36:00,41.0
2005-09-09 11:37:00,20.0
2005-09-09 11:38:00,22.0
2005-09-09 11:39:00,178.0
2005-09-09 11:40:00,434.0
2005-09-09 11:41:00,448.0
2005-09-09 11:42:00,407.0
2005-09-09 11:43:00,509.0
2005-09-09 11:44:00,407.0
2005-09-09 11:45:00,448.0
2005-09-09 11:46:00,493.0
2005-09-09 11:47:00,275.0
2005-09-09 11:48:00,172.0
2005-09-09 11:49:00,191.0
2005-09-09 11:50:00,248.0
2005-09-09 11:51:00,303.0
2005-09-09 11:52:00,129.0
2005-09-09 11:53:00,407.0
2005-09-09 11:54:00,407.0
2005-09-09 11:55:00,448.0
2005-09-09 11:56:00,346.0
2005-09-09 11:57:00,266.0
2005-09-09 11:58:00,266.0
2005-09-09 11:59:00,210.0
2005-09-09 12:00:00,394.0
2005-09-09 12:01:00,284.0
2005-09-09 12:02:00,526.0
2005-09-09 12:03:00,579.0
2005-09-09 12:04:00,266.0
2005-09-09 12:05:00,145.0
2005-09-09 12:06:00,210.0
2005-09-09 12:07:00,314.0
2005-09-09 12:08:00,324.0
2005-09-09 12:09:00,314.0
2005-09-09 12:10:00,160.0
2005-09-09 12:11:00,303.0
2005-09-09 12:12:00,357.0
2005-09-09 12:13:00,284.0
2005-09-09 12:14:00,93.0
2005-09-09 12:15:00,0.0
2005-09-09 12:16:00,44.0
2005-09-09 12:17:00,116.0
2005-09-09 12:18:00,303.0
2005-09-09 12:19:00,56.0
2005-09-09 12:20:00,105.0
2005-09-09 12:21:00,394.0
2005-09-09 12:22:00,0.0
2005-09-09 12:23:00,178.0
2005-09-09 12:24:00,184.0
2005-09-09 12:25:00,93.0
2005-09-09 12:26:00,0.0
2005-09-09 12:27:00,0.0
2005-09-09 12:28:00,74.0
2005-09-09 12:29:00,134.0
2005-09-09 12:30:00,509.0
2005-09-09 12:31:00,381.0
2005-09-09 12:32:00,448.0
2005-09-09 12:33:00,477.0
2005-09-09 12:34:00,462.0
2005-09-09 12:35:00,86.0
2005-09-09 12:36:00,129.0
2005-09-09 12:37:00,15.0
2005-09-09 12:38:00,0.0
2005-09-09 12:39:00,9.0
2005-09-09 12:40:00,41.0
2005-09-09 12:41:00,54.0
2005-09-09 12:42:00,3.0
2005-09-09 12:43:00,0.0
2005-09-09 12:44:00,0.0
2005-09-09 12:45:00,27.0
2005-09-09 12:46:00,0.0
2005-09-09 12:47:00,0.0
2005-09-09 12:48:00,124.0
2005-09-09 12:49:00,178.0
2005-09-09 12:50:00,165.0
2005-09-09 12:51:00,113.0
2005-09-09 12:52:00,120.0
2005-09-09 12:53:00,82.0
2005-09-09 12:54:00,178.0
2005-09-09 12:55:00,109.0
2005-09-09 12:56:00,113.0
2005-09-09 12:57:00,0.0
2005-09-09 12:58:00,93.0
2005-09-09 12:59:00,0.0
2005-09-09 13:00:00,0.0
2005-09-09 13:01:00,0.0
2005-09-09 13:02:00,303.0
2005-09-09 13:03:00,178.0
2005-09-09 13:04:00,284.0
2005-09-09 13:05:00,145.0
2005-09-09 13:06:00,155.0
2005-09-09 13:07:00,79.0
2005-09-09 13:08:00,129.0
2005-09-09 13:09:00,225.0
2005-09-09 13:10:00,150.0
2005-09-09 13:11:00,191.0
2005-09-09 13:12:00,257.0
2005-09-09 13:13:00,225.0
2005-09-09 13:14:00,257.0
2005-09-09 13:15:00,293.0
2005-09-09 13:16:00,462.0
2005-09-09 13:17:00,165.0
2005-09-09 13:18:00,72.0
2005-09-09 13:19:00,51.0
2005-09-09 13:20:00,140.0
2005-09-09 13:21:00,184.0
2005-09-09 13:22:00,105.0
2005-09-09 13:23:00,46.0
2005-09-09 13:24:00,204.0
2005-09-09 13:25:00,303.0
2005-09-09 13:26:00,109.0
2005-09-09 13:27:00,82.0
2005-09-09 13:28:00,54.0
2005-09-09 13:29:00,0.0
2005-09-09 13:30:00,54.0
2005-09-09 13:31:00,31.0
2005-09-09 13:32:00,86.0
2005-09-09 13:33:00,129.0
2005-09-09 13:34:00,266.0
2005-09-09 13:35:00,124.0
2005-09-09 13:36:00,109.0
2005-09-09 13:37:00,134.0
2005-09-09 13:38:00,0.0
2005-09-09 13:39:00,0.0
2005-09-09 13:40:00,46.0
2005-09-09 13:41:00,191.0
2005-09-09 13:42:00,241.0
2005-09-09 13:43:00,77.0
2005-09-09 13:44:00,74.0
2005-09-09 13:45:00,46.0
2005-09-09 13:46:00,293.0
2005-09-09 13:47:00,74.0
2005-09-09 13:48:00,381.0
2005-09-09 13:49:00,462.0
2005-09-09 13:50:00,303.0
2005-09-09 13:51:00,241.0
2005-09-09 13:52:00,462.0
2005-09-09 13:53:00,434.0
2005-09-09 13:54:00,218.0
2005-09-09 13:55:00,184.0
2005-09-09 13:56:00,72.0
2005-09-09 13:57:00,0.0
2005-09-09 13:58:00,3.0
2005-09-09 13:59:00,477.0
2005-09-09 14:00:00,19.0
2005-09-09 14:01:00,357.0
2005-09-09 14:02:00,303.0
2005-09-09 14:03:00,257.0
2005-09-09 14:04:00,748.0
2005-09-09 14:05:00,724.0
2005-09-09 14:06:00,407.0
2005-09-09 14:07:00,748.0
2005-09-09 14:08:00,1059.0
2005-09-09 14:09:00,462.0
2005-09-09 14:10:00,303.0
2005-09-09 14:11:00,124.0
2005-09-09 14:12:00,266.0
2005-09-09 14:13:00,462.0
2005-09-09 14:14:00,369.0
2005-09-09 14:15:00,369.0
2005-09-09 14:16:00,248.0
2005-09-09 14:17:00,275.0
2005-09-09 14:18:00,197.0
2005-09-09 14:19:00,28.0
2005-09-09 14:20:00,334.0
2005-09-09 14:21:00,462.0
2005-09-09 14:22:00,150.0
2005-09-09 14:23:00,462.0
2005-09-09 14:24:00,218.0
2005-09-09 14:25:00,101.0
2005-09-09 14:26:00,462.0
2005-09-09 14:27:00,293.0
2005-09-09 14:28:00,204.0
2005-09-09 14:29:00,93.0
2005-09-09 14:30:00,218.0
2005-09-09 14:31:00,172.0
2005-09-09 14:32:00,303.0
2005-09-09 14:33:00,150.0
2005-09-09 14:34:00,266.0
2005-09-09 14:35:00,334.0
2005-09-09 14:36:00,772.0
2005-09-09 14:37:00,617.0
2005-09-09 14:38:00,561.0
2005-09-09 14:39:00,509.0
2005-09-09 14:40:00,334.0
2005-09-09 14:41:00,598.0
2005-09-09 14:42:00,241.0
2005-09-09 14:43:00,129.0
2005-09-09 14:44:00,218.0
2005-09-09 14:45:00,241.0
2005-09-09 14:46:00,303.0
2005-09-09 14:47:00,680.0
2005-09-09 14:48:00,509.0
2005-09-09 14:49:00,543.0
2005-09-09 14:50:00,420.0
2005-09-09 14:51:00,184.0
2005-09-09 14:52:00,346.0
2005-09-09 14:53:00,293.0
2005-09-09 14:54:00,477.0
2005-09-09 14:55:00,543.0
2005-09-09 14:56:00,462.0
2005-09-09 14:57:00,561.0
2005-09-09 14:58:00,617.0
2005-09-09 14:59:00,369.0
2005-09-09 15:00:00,434.0
2005-09-09 15:01:00,658.0
2005-09-09 15:02:00,241.0
2005-09-09 15:03:00,314.0
2005-09-09 15:04:00,448.0
2005-09-09 15:05:00,617.0
2005-09-09 15:06:00,561.0
2005-09-09 15:07:00,617.0
2005-09-09 15:08:00,394.0
2005-09-09 15:09:00,579.0
2005-09-09 15:10:00,20.0
2005-09-09 15:11:00,0.0
2005-09-09 15:12:00,0.0
2005-09-09 15:13:00,191.0
2005-09-09 15:14:00,0.0
2005-09-09 15:15:00,61.0
2005-09-09 15:16:00,32.0
2005-09-09 15:17:00,0.0
2005-09-09 15:18:00,0.0
2005-09-09 15:19:00,178.0
2005-09-09 15:20:00,493.0
2005-09-09 15:21:00,849.0
2005-09-09 15:22:00,1495.0
2005-09-09 15:23:00,598.0
2005-09-09 15:24:00,637.0
2005-09-09 15:25:00,724.0
2005-09-09 15:26:00,381.0
2005-09-09 15:27:00,197.0
2005-09-09 15:28:00,129.0
2005-09-09 15:29:00,79.0
2005-09-09 15:30:00,140.0
2005-09-09 15:31:00,178.0
2005-09-09 15:32:00,86.0
2005-09-09 15:33:00,160.0
2005-09-09 15:34:00,4.0
2005-09-09 15:35:00,18.0
2005-09-09 15:36:00,0.0
2005-09-09 15:37:00,0.0
2005-09-09 15:38:00,12.0
2005-09-09 15:39:00,93.0
2005-09-09 15:40:00,77.0
2005-09-09 15:41:00,28.0
2005-09-09 15:42:00,3.0
2005-09-09 15:43:00,0.0
2005-09-09 15:44:00,3.0
2005-09-09 15:45:00,3.0
2005-09-09 15:46:00,36.0
2005-09-09 15:47:00,14.0
2005-09-09 15:48:00,6.0
2005-09-09 15:49:00,3.0
2005-09-09 15:50:00,54.0
2005-09-09 15:51:00,0.0
2005-09-09 15:52:00,22.0
2005-09-09 15:53:00,77.0
2005-09-09 15:54:00,49.0
2005-09-09 15:55:00,90.0
2005-09-09 15:56:00,67.0
2005-09-09 15:57:00,93.0
2005-09-09 15:58:00,33.0
2005-09-09 15:59:00,6.0
2005-09-09 16:00:00,10.0
2005-09-09 16:01:00,0.0
2005-09-09 16:02:00,0.0
2005-09-09 16:03:00,0.0
2005-09-09 16:04:00,41.0
2005-09-09 16:05:00,0.0
2005-09-09 16:06:00,72.0
2005-09-09 16:07:00,79.0
2005-09-09 16:08:00,8.0
2005-09-09 16:09:00,6.0
2005-09-09 16:10:00,54.0
2005-09-09 16:11:00,9.0
2005-09-09 16:12:00,293.0
2005-09-09 16:13:00,165.0
2005-09-09 16:14:00,90.0
2005-09-09 16:15:00,116.0
2005-09-09 16:16:00,97.0
2005-09-09 16:17:00,109.0
2005-09-09 16:18:00,29.0
2005-09-09 16:19:00,32.0
2005-09-09 16:20:00,17.0
2005-09-09 16:21:00,266.0
2005-09-09 16:22:00,165.0
2005-09-09 16:23:00,120.0
2005-09-09 16:24:00,27.0
2005-09-09 16:25:00,12.0
2005-09-09 16:26:00,172.0
2005-09-09 16:27:00,72.0
2005-09-09 16:28:00,15.0
2005-09-09 16:29:00,178.0
2005-09-09 16:30:00,172.0
2005-09-09 16:31:00,79.0
2005-09-09 16:32:00,191.0
2005-09-09 16:33:00,101.0
2005-09-09 16:34:00,82.0
2005-09-09 16:35:00,44.0
2005-09-09 16:36:00,82.0
2005-09-09 16:37:00,14.0
2005-09-09 16:38:00,29.0
2005-09-09 16:39:00,210.0
2005-09-09 16:40:00,724.0
2005-09-09 16:41:00,394.0
2005-09-09 16:42:00,29.0
2005-09-09 16:43:00,46.0
2005-09-09 16:44:00,6.0
2005-09-09 16:45:00,0.0
2005-09-09 16:46:00,67.0
2005-09-09 16:47:00,20.0
2005-09-09 16:48:00,109.0
2005-09-09 16:49:00,56.0
2005-09-09 16:50:00,0.0
2005-09-09 16:51:00,204.0
2005-09-09 16:52:00,28.0
2005-09-09 16:53:00,0.0
2005-09-09 16:54:00,116.0
2005-09-09 16:55:00,129.0
2005-09-09 16:56:00,150.0
2005-09-09 16:57:00,218.0
2005-09-09 16:58:00,204.0
2005-09-09 16:59:00,284.0
2005-09-09 17:00:00,420.0
2005-09-09 17:01:00,172.0
2005-09-09 17:02:00,293.0
2005-09-09 17:03:00,748.0
2005-09-09 17:04:00,561.0
2005-09-09 17:05:00,394.0
2005-09-09 17:06:00,324.0
2005-09-09 17:07:00,598.0
2005-09-09 17:08:00,191.0
2005-09-09 17:09:00,113.0
2005-09-09 17:10:00,218.0
2005-09-09 17:11:00,49.0
2005-09-09 17:12:00,184.0
2005-09-09 17:13:00,86.0
